(NADA).ET	(NNMT).ET	(NAMPT).ET	(NAMPT).Km	(NNMT).Km	Values[cell division rate]	[NAD]	(SIRT).Flux	(NAM import).v	[NAM]	[NMN]	(SIRT).ET	(NAD-consumption without Nam inhibition).ET	Values[scaling].InitialValue
0	10	100	5e-06	0.4	2.7e-06	0.0034915	0.00071409	0.0001	0.000494342	0.00317044	10	10	0.001
0	10	100	5e-06	0.4	2.82828e-06	0.00349149	0.000714089	0.0001	0.000494337	0.00317044	10	10	0.001
0	10	100	5e-06	0.4	2.96265e-06	0.00349149	0.000714088	0.0001	0.000494333	0.00317043	10	10	0.001
0	10	100	5e-06	0.4	3.1034e-06	0.00349148	0.000714087	0.0001	0.000494328	0.00317042	10	10	0.001
0	10	100	5e-06	0.4	3.25084e-06	0.00349147	0.000714086	0.0001	0.000494322	0.00317042	10	10	0.001
0	10	100	5e-06	0.4	3.40529e-06	0.00349147	0.000714085	0.0001	0.000494317	0.00317041	10	10	0.001
0	10	100	5e-06	0.4	3.56707e-06	0.00349146	0.000714084	0.0001	0.000494311	0.00317041	10	10	0.001
0	10	100	5e-06	0.4	3.73654e-06	0.00349145	0.000714083	0.0001	0.000494305	0.0031704	10	10	0.001
0	10	100	5e-06	0.4	3.91406e-06	0.00349144	0.000714081	0.0001	0.000494299	0.00317039	10	10	0.001
0	10	100	5e-06	0.4	4.10001e-06	0.00349144	0.00071408	0.0001	0.000494292	0.00317039	10	10	0.001
0	10	100	5e-06	0.4	4.2948e-06	0.00349143	0.000714078	0.0001	0.000494285	0.00317038	10	10	0.001
0	10	100	5e-06	0.4	4.49885e-06	0.00349142	0.000714077	0.0001	0.000494278	0.00317037	10	10	0.001
0	10	100	5e-06	0.4	4.71258e-06	0.00349141	0.000714075	0.0001	0.000494271	0.00317036	10	10	0.001
0	10	100	5e-06	0.4	4.93648e-06	0.0034914	0.000714074	0.0001	0.000494263	0.00317035	10	10	0.001
0	10	100	5e-06	0.4	5.17101e-06	0.00349139	0.000714072	0.0001	0.000494254	0.00317034	10	10	0.001
0	10	100	5e-06	0.4	5.41668e-06	0.00349138	0.00071407	0.0001	0.000494246	0.00317033	10	10	0.001
0	10	100	5e-06	0.4	5.67402e-06	0.00349137	0.000714068	0.0001	0.000494236	0.00317032	10	10	0.001
0	10	100	5e-06	0.4	5.94359e-06	0.00349136	0.000714066	0.0001	0.000494227	0.00317031	10	10	0.001
0	10	100	5e-06	0.4	6.22597e-06	0.00349134	0.000714064	0.0001	0.000494217	0.0031703	10	10	0.001
0	10	100	5e-06	0.4	6.52176e-06	0.00349133	0.000714062	0.0001	0.000494206	0.00317029	10	10	0.001
0	10	100	5e-06	0.4	6.8316e-06	0.00349132	0.000714059	0.0001	0.000494195	0.00317028	10	10	0.001
0	10	100	5e-06	0.4	7.15617e-06	0.0034913	0.000714057	0.0001	0.000494184	0.00317027	10	10	0.001
0	10	100	5e-06	0.4	7.49615e-06	0.00349129	0.000714055	0.0001	0.000494172	0.00317025	10	10	0.001
0	10	100	5e-06	0.4	7.85229e-06	0.00349127	0.000714052	0.0001	0.000494159	0.00317024	10	10	0.001
0	10	100	5e-06	0.4	8.22535e-06	0.00349126	0.000714049	0.0001	0.000494146	0.00317022	10	10	0.001
0	10	100	5e-06	0.4	8.61613e-06	0.00349124	0.000714046	0.0001	0.000494132	0.00317021	10	10	0.001
0	10	100	5e-06	0.4	9.02548e-06	0.00349122	0.000714043	0.0001	0.000494118	0.00317019	10	10	0.001
0	10	100	5e-06	0.4	9.45427e-06	0.0034912	0.00071404	0.0001	0.000494103	0.00317017	10	10	0.001
0	10	100	5e-06	0.4	9.90344e-06	0.00349118	0.000714036	0.0001	0.000494087	0.00317016	10	10	0.001
0	10	100	5e-06	0.4	1.03739e-05	0.00349116	0.000714033	0.0001	0.00049407	0.00317014	10	10	0.001
0	10	100	5e-06	0.4	1.08668e-05	0.00349114	0.000714029	0.0001	0.000494052	0.00317012	10	10	0.001
0	10	100	5e-06	0.4	1.13831e-05	0.00349112	0.000714025	0.0001	0.000494034	0.0031701	10	10	0.001
0	10	100	5e-06	0.4	1.19239e-05	0.0034911	0.000714021	0.0001	0.000494015	0.00317008	10	10	0.001
0	10	100	5e-06	0.4	1.24904e-05	0.00349107	0.000714017	0.0001	0.000493995	0.00317006	10	10	0.001
0	10	100	5e-06	0.4	1.30838e-05	0.00349105	0.000714013	0.0001	0.000493974	0.00317003	10	10	0.001
0	10	100	5e-06	0.4	1.37054e-05	0.00349102	0.000714008	0.0001	0.000493952	0.00317001	10	10	0.001
0	10	100	5e-06	0.4	1.43565e-05	0.00349099	0.000714003	0.0001	0.000493929	0.00316998	10	10	0.001
0	10	100	5e-06	0.4	1.50386e-05	0.00349096	0.000713998	0.0001	0.000493905	0.00316996	10	10	0.001
0	10	100	5e-06	0.4	1.57531e-05	0.00349093	0.000713993	0.0001	0.000493879	0.00316993	10	10	0.001
0	10	100	5e-06	0.4	1.65015e-05	0.0034909	0.000713987	0.0001	0.000493853	0.0031699	10	10	0.001
0	10	100	5e-06	0.4	1.72855e-05	0.00349087	0.000713981	0.0001	0.000493825	0.00316987	10	10	0.001
0	10	100	5e-06	0.4	1.81067e-05	0.00349083	0.000713975	0.0001	0.000493796	0.00316984	10	10	0.001
0	10	100	5e-06	0.4	1.89669e-05	0.00349079	0.000713969	0.0001	0.000493766	0.0031698	10	10	0.001
0	10	100	5e-06	0.4	1.98681e-05	0.00349075	0.000713962	0.0001	0.000493734	0.00316977	10	10	0.001
0	10	100	5e-06	0.4	2.0812e-05	0.00349071	0.000713955	0.0001	0.0004937	0.00316973	10	10	0.001
0	10	100	5e-06	0.4	2.18007e-05	0.00349067	0.000713947	0.0001	0.000493665	0.00316969	10	10	0.001
0	10	100	5e-06	0.4	2.28365e-05	0.00349063	0.00071394	0.0001	0.000493628	0.00316965	10	10	0.001
0	10	100	5e-06	0.4	2.39214e-05	0.00349058	0.000713932	0.0001	0.00049359	0.00316961	10	10	0.001
0	10	100	5e-06	0.4	2.50579e-05	0.00349053	0.000713923	0.0001	0.00049355	0.00316956	10	10	0.001
0	10	100	5e-06	0.4	2.62484e-05	0.00349048	0.000713914	0.0001	0.000493508	0.00316952	10	10	0.001
0	10	100	5e-06	0.4	2.74955e-05	0.00349042	0.000713905	0.0001	0.000493463	0.00316947	10	10	0.001
0	10	100	5e-06	0.4	2.88017e-05	0.00349037	0.000713895	0.0001	0.000493417	0.00316942	10	10	0.001
0	10	100	5e-06	0.4	3.01701e-05	0.00349031	0.000713885	0.0001	0.000493369	0.00316936	10	10	0.001
0	10	100	5e-06	0.4	3.16035e-05	0.00349025	0.000713874	0.0001	0.000493318	0.00316931	10	10	0.001
0	10	100	5e-06	0.4	3.31049e-05	0.00349018	0.000713863	0.0001	0.000493265	0.00316925	10	10	0.001
0	10	100	5e-06	0.4	3.46777e-05	0.00349011	0.000713851	0.0001	0.000493209	0.00316918	10	10	0.001
0	10	100	5e-06	0.4	3.63252e-05	0.00349004	0.000713839	0.0001	0.000493151	0.00316912	10	10	0.001
0	10	100	5e-06	0.4	3.8051e-05	0.00348997	0.000713826	0.0001	0.00049309	0.00316905	10	10	0.001
0	10	100	5e-06	0.4	3.98588e-05	0.00348989	0.000713812	0.0001	0.000493026	0.00316898	10	10	0.001
0	10	100	5e-06	0.4	4.17525e-05	0.00348981	0.000713798	0.0001	0.000492959	0.00316891	10	10	0.001
0	10	100	5e-06	0.4	4.37361e-05	0.00348972	0.000713783	0.0001	0.000492888	0.00316883	10	10	0.001
0	10	100	5e-06	0.4	4.5814e-05	0.00348963	0.000713768	0.0001	0.000492815	0.00316875	10	10	0.001
0	10	100	5e-06	0.4	4.79906e-05	0.00348954	0.000713752	0.0001	0.000492738	0.00316866	10	10	0.001
0	10	100	5e-06	0.4	5.02706e-05	0.00348944	0.000713735	0.0001	0.000492657	0.00316857	10	10	0.001
0	10	100	5e-06	0.4	5.26589e-05	0.00348934	0.000713717	0.0001	0.000492573	0.00316848	10	10	0.001
0	10	100	5e-06	0.4	5.51607e-05	0.00348923	0.000713698	0.0001	0.000492484	0.00316838	10	10	0.001
0	10	100	5e-06	0.4	5.77814e-05	0.00348911	0.000713678	0.0001	0.000492391	0.00316828	10	10	0.001
0	10	100	5e-06	0.4	6.05266e-05	0.00348899	0.000713658	0.0001	0.000492294	0.00316817	10	10	0.001
0	10	100	5e-06	0.4	6.34021e-05	0.00348887	0.000713636	0.0001	0.000492193	0.00316806	10	10	0.001
0	10	100	5e-06	0.4	6.64143e-05	0.00348874	0.000713614	0.0001	0.000492086	0.00316794	10	10	0.001
0	10	100	5e-06	0.4	6.95696e-05	0.0034886	0.00071359	0.0001	0.000491975	0.00316781	10	10	0.001
