(NADA).ET	(NNMT).ET	(NAMPT).ET	(NAMPT).Km	(NNMT).Km	Values[cell division rate]	[NAD]	(SIRT).Flux	(NAM import).v	[NAM]	[NMN]	(SIRT).ET	(NAD-consumption without Nam inhibition).ET	Values[scaling].InitialValue
0	0	10	5e-06	0.4	1e-05	0.00350227	4.11247e-05	1e-05	0.993318	0.00317686	10	10	0.001
0	0	10	5e-06	0.4	1e-05	0.00358912	4.02382e-05	1.04713e-05	1.04028	0.00325564	10	10	0.001
0	0	10	5e-06	0.4	1e-05	0.00367639	3.93476e-05	1.09648e-05	1.08946	0.00333479	10	10	0.001
0	0	10	5e-06	0.4	1e-05	0.00376396	3.8454e-05	1.14815e-05	1.14097	0.00341421	10	10	0.001
0	0	10	5e-06	0.4	1e-05	0.00385173	3.75586e-05	1.20226e-05	1.19492	0.00349382	10	10	0.001
0	0	10	5e-06	0.4	1e-05	0.00393959	3.66624e-05	1.25893e-05	1.25141	0.00357351	10	10	0.001
0	0	10	5e-06	0.4	1e-05	0.00402743	3.57666e-05	1.31826e-05	1.31057	0.00365318	10	10	0.001
0	0	10	5e-06	0.4	1e-05	0.00411514	3.48722e-05	1.38038e-05	1.37253	0.00373273	10	10	0.001
0	0	10	5e-06	0.4	1e-05	0.00420261	3.39804e-05	1.44544e-05	1.43742	0.00381207	10	10	0.001
0	0	10	5e-06	0.4	1e-05	0.00428974	3.30923e-05	1.51356e-05	1.50538	0.00389109	10	10	0.001
0	0	10	5e-06	0.4	1e-05	0.00437641	3.2209e-05	1.58489e-05	1.57654	0.0039697	10	10	0.001
0	0	10	5e-06	0.4	1e-05	0.00446253	3.13314e-05	1.65959e-05	1.65107	0.00404781	10	10	0.001
0	0	10	5e-06	0.4	1e-05	0.004548	3.04607e-05	1.7378e-05	1.72912	0.00412533	10	10	0.001
0	0	10	5e-06	0.4	1e-05	0.00463271	2.95977e-05	1.8197e-05	1.81086	0.00420217	10	10	0.001
0	0	10	5e-06	0.4	1e-05	0.00471659	2.87435e-05	1.90546e-05	1.89646	0.00427824	10	10	0.001
0	0	10	5e-06	0.4	1e-05	0.00479953	2.78988e-05	1.99526e-05	1.9861	0.00435347	10	10	0.001
0	0	10	5e-06	0.4	1e-05	0.00488146	2.70647e-05	2.0893e-05	2.07998	0.00442778	10	10	0.001
0	0	10	5e-06	0.4	1e-05	0.00496229	2.62418e-05	2.18776e-05	2.17829	0.00450109	10	10	0.001
0	0	10	5e-06	0.4	1e-05	0.00504195	2.5431e-05	2.29087e-05	2.28125	0.00457334	10	10	0.001
0	0	10	5e-06	0.4	1e-05	0.00512038	2.46328e-05	2.39883e-05	2.38906	0.00464448	10	10	0.001
0	0	10	5e-06	0.4	1e-05	0.0051975	2.3848e-05	2.51189e-05	2.50197	0.00471443	10	10	0.001
0	0	10	5e-06	0.4	1e-05	0.00527327	2.30772e-05	2.63027e-05	2.62021	0.00478315	10	10	0.001
0	0	10	5e-06	0.4	1e-05	0.00534763	2.23208e-05	2.75423e-05	2.74403	0.00485059	10	10	0.001
0	0	10	5e-06	0.4	1e-05	0.00542053	2.15793e-05	2.88403e-05	2.87369	0.00491672	10	10	0.001
0	0	10	5e-06	0.4	1e-05	0.00549194	2.08531e-05	3.01995e-05	3.00947	0.00498148	10	10	0.001
0	0	10	5e-06	0.4	1e-05	0.00556181	2.01426e-05	3.16228e-05	3.15167	0.00504486	10	10	0.001
0	0	10	5e-06	0.4	1e-05	0.00563012	1.94481e-05	3.31131e-05	3.30057	0.00510681	10	10	0.001
0	0	10	5e-06	0.4	1e-05	0.00569685	1.87698e-05	3.46737e-05	3.4565	0.00516733	10	10	0.001
0	0	10	5e-06	0.4	1e-05	0.00576196	1.8108e-05	3.63078e-05	3.61979	0.00522639	10	10	0.001
0	0	10	5e-06	0.4	1e-05	0.00582546	1.74627e-05	3.80189e-05	3.79078	0.00528398	10	10	0.001
0	0	10	5e-06	0.4	1e-05	0.00588732	1.6834e-05	3.98107e-05	3.96984	0.00534009	10	10	0.001
0	0	10	5e-06	0.4	1e-05	0.00594755	1.62221e-05	4.16869e-05	4.15735	0.00539471	10	10	0.001
0	0	10	5e-06	0.4	1e-05	0.00600613	1.56269e-05	4.36516e-05	4.3537	0.00544785	10	10	0.001
0	0	10	5e-06	0.4	1e-05	0.00606308	1.50485e-05	4.57088e-05	4.55931	0.0054995	10	10	0.001
0	0	10	5e-06	0.4	1e-05	0.0061184	1.44866e-05	4.7863e-05	4.77463	0.00554967	10	10	0.001
0	0	10	5e-06	0.4	1e-05	0.00617209	1.39412e-05	5.01187e-05	5.0001	0.00559838	10	10	0.001
0	0	10	5e-06	0.4	1e-05	0.00622418	1.34123e-05	5.24807e-05	5.2362	0.00564562	10	10	0.001
0	0	10	5e-06	0.4	1e-05	0.00627468	1.28996e-05	5.49541e-05	5.48344	0.00569142	10	10	0.001
0	0	10	5e-06	0.4	1e-05	0.0063236	1.24029e-05	5.7544e-05	5.74233	0.00573579	10	10	0.001
0	0	10	5e-06	0.4	1e-05	0.00637096	1.1922e-05	6.0256e-05	6.01344	0.00577875	10	10	0.001
0	0	10	5e-06	0.4	1e-05	0.0064168	1.14567e-05	6.30957e-05	6.29733	0.00582032	10	10	0.001
0	0	10	5e-06	0.4	1e-05	0.00646113	1.10068e-05	6.60693e-05	6.59461	0.00586053	10	10	0.001
0	0	10	5e-06	0.4	1e-05	0.00650398	1.05718e-05	6.91831e-05	6.9059	0.0058994	10	10	0.001
0	0	10	5e-06	0.4	1e-05	0.00654538	1.01517e-05	7.24436e-05	7.23187	0.00593694	10	10	0.001
0	0	10	5e-06	0.4	1e-05	0.00658536	9.74601e-06	7.58578e-05	7.57321	0.0059732	10	10	0.001
0	0	10	5e-06	0.4	1e-05	0.00662394	9.35446e-06	7.94328e-05	7.93064	0.0060082	10	10	0.001
0	0	10	5e-06	0.4	1e-05	0.00666117	8.97674e-06	8.31764e-05	8.30493	0.00604197	10	10	0.001
0	0	10	5e-06	0.4	1e-05	0.00669707	8.61252e-06	8.70964e-05	8.69686	0.00607453	10	10	0.001
0	0	10	5e-06	0.4	1e-05	0.00673168	8.26145e-06	9.12011e-05	9.10726	0.00610592	10	10	0.001
0	0	10	5e-06	0.4	1e-05	0.00676502	7.9232e-06	9.54993e-05	9.53702	0.00613616	10	10	0.001
0	0	10	5e-06	0.4	1e-05	0.00679714	7.59742e-06	0.0001	9.98703	0.00616529	10	10	0.001
