(NADA).ET	(NNMT).ET	(NAMPT).ET	(NAMPT).Km	(NNMT).Km	Values[cell division rate]	[NAD]	(SIRT).Flux	(NAM import).v	[NAM]	[NMN]	(SIRT).ET	(NAD-consumption without Nam inhibition).ET	Values[scaling].InitialValue
10	0	0	5e-06	0.4	2.7e-06	1.4795309	0.0003933526	1e-05	0.845231	1.35874	10	10	0.001
10	0	0	5e-06	0.4	2.82828e-06	1.4450369	0.00044661379999999995	1e-05	0.743399	1.3273	10	10	0.001
10	0	0	5e-06	0.4	2.96265e-06	1.4077787	0.0005056192000000001	1e-05	0.654456	1.29335	10	10	0.001
10	0	0	5e-06	0.4	3.1034e-06	1.3681363	0.0005701252000000001	1e-05	0.57735	1.25723	10	10	0.001
10	0	0	5e-06	0.4	3.25084e-06	1.3265698	0.0006397161	1e-05	0.510873	1.21936	10	10	0.001
10	0	0	5e-06	0.4	3.40529e-06	1.2835792000000001	0.0007138528	1e-05	0.453749	1.1802	10	10	0.001
10	0	0	5e-06	0.4	3.56707e-06	1.2396746	0.0007919289	1e-05	0.40472	1.1402	10	10	0.001
10	0	0	5e-06	0.4	3.73654e-06	1.1953159	0.0008733225	1e-05	0.362608	1.09978	10	10	0.001
10	0	0	5e-06	0.4	3.91406e-06	1.1509031	0.0009574325999999999	1e-05	0.326358	1.05931	10	10	0.001
10	0	0	5e-06	0.4	4.10001e-06	1.1068060999999998	0.0010436926	1e-05	0.29505	1.01911	10	10	0.001
10	0	0	5e-06	0.4	4.2948e-06	1.0632750000000002	0.0011315941	1e-05	0.2679	0.979437	10	10	0.001
10	0	0	5e-06	0.4	4.49885e-06	1.0205596000000001	0.0012206879000000001	1e-05	0.244249	0.940483	10	10	0.001
10	0	0	5e-06	0.4	4.71258e-06	0.9788048	0.0013105648	1e-05	0.223548	0.902402	10	10	0.001
10	0	0	5e-06	0.4	4.93648e-06	0.9381475	0.0014008663	1e-05	0.205342	0.865309	10	10	0.001
10	0	0	5e-06	0.4	5.17101e-06	0.8986735	0.0014912738	1e-05	0.189254	0.829284	10	10	0.001
10	0	0	5e-06	0.4	5.41668e-06	0.8604427	0.0015814991000000001	1e-05	0.174972	0.794381	10	10	0.001
10	0	0	5e-06	0.4	5.67402e-06	0.8234897	0.0016713041999999998	1e-05	0.162239	0.760633	10	10	0.001
10	0	0	5e-06	0.4	5.94359e-06	0.7878334	0.0017604514999999999	1e-05	0.150839	0.728057	10	10	0.001
10	0	0	5e-06	0.4	6.22597e-06	0.7534775	0.0018487336000000002	1e-05	0.140591	0.696655	10	10	0.001
10	0	0	5e-06	0.4	6.52176e-06	0.7204148	0.0019359732999999998	1e-05	0.131346	0.666422	10	10	0.001
10	0	0	5e-06	0.4	6.8316e-06	0.6886288	0.0020220038	1e-05	0.122976	0.637344	10	10	0.001
10	0	0	5e-06	0.4	7.15617e-06	0.6580972	0.0021066685	1e-05	0.115374	0.6094	10	10	0.001
10	0	0	5e-06	0.4	7.49615e-06	0.6287928	0.002189831	1e-05	0.108448	0.582566	10	10	0.001
10	0	0	5e-06	0.4	7.85229e-06	0.600684	0.0022713653	1e-05	0.10212	0.556814	10	10	0.001
10	0	0	5e-06	0.4	8.22535e-06	0.5737374000000001	0.0023511454	1e-05	0.0963225	0.532113	10	10	0.001
10	0	0	5e-06	0.4	8.61613e-06	0.5479187	0.002429086	1e-05	0.0909986	0.508434	10	10	0.001
10	0	0	5e-06	0.4	9.02548e-06	0.5231893	0.0025050800000000002	1e-05	0.0860975	0.485741	10	10	0.001
10	0	0	5e-06	0.4	9.45427e-06	0.49951389999999996	0.002579044	1e-05	0.0815758	0.464004	10	10	0.001
10	0	0	5e-06	0.4	9.90344e-06	0.47685500000000003	0.0026509009999999998	1e-05	0.0773953	0.443187	10	10	0.001
10	0	0	5e-06	0.4	1.03739e-05	0.455175	0.0027205980000000003	1e-05	0.0735225	0.423259	10	10	0.001
10	0	0	5e-06	0.4	1.08668e-05	0.4344375	0.002788047	1e-05	0.0699281	0.404185	10	10	0.001
10	0	0	5e-06	0.4	1.13831e-05	0.41460600000000003	0.0028532239999999997	1e-05	0.066586	0.385934	10	10	0.001
10	0	0	5e-06	0.4	1.19239e-05	0.39564509999999997	0.0029160650000000002	1e-05	0.0634732	0.368474	10	10	0.001
10	0	0	5e-06	0.4	1.24904e-05	0.3775203	0.002976542	1e-05	0.0605693	0.351774	10	10	0.001
10	0	0	5e-06	0.4	1.30838e-05	0.36019720000000005	0.0030346220000000003	1e-05	0.0578558	0.335803	10	10	0.001
10	0	0	5e-06	0.4	1.37054e-05	0.34364321000000003	0.003090278	1e-05	0.0553164	0.320532	10	10	0.001
10	0	0	5e-06	0.4	1.43565e-05	0.32782706	0.003143485	1e-05	0.0529364	0.305933	10	10	0.001
10	0	0	5e-06	0.4	1.50386e-05	0.31271632000000005	0.003194236	1e-05	0.0507025	0.291978	10	10	0.001
10	0	0	5e-06	0.4	1.57531e-05	0.29828361000000003	0.003242506	1e-05	0.0486029	0.27864	10	10	0.001
