(NADA).ET	(NNMT).ET	(NAMPT).ET	(NAMPT).Km	(NNMT).Km	Values[cell division rate]	[NAD]	(SIRT).Flux	(NAM import).v	[NAM]	[NMN]	(SIRT).ET	(NAD-consumption without Nam inhibition).ET	Values[scaling].InitialValue
10	10	100	5e-06	0.4	2.7e-06	0.00542318	0.00104692	0.0001	0.000494293	0.00492275	10	10	0.001
10	10	100	5e-06	0.4	2.82725e-06	0.00542314	0.00104692	0.0001	0.000494286	0.00492271	10	10	0.001
10	10	100	5e-06	0.4	2.96049e-06	0.0054231	0.00104691	0.0001	0.000494279	0.00492268	10	10	0.001
10	10	100	5e-06	0.4	3.10001e-06	0.00542306	0.0010469	0.0001	0.000494271	0.00492264	10	10	0.001
10	10	100	5e-06	0.4	3.24611e-06	0.00542302	0.0010469	0.0001	0.000494263	0.0049226	10	10	0.001
10	10	100	5e-06	0.4	3.3991e-06	0.00542297	0.00104689	0.0001	0.000494255	0.00492256	10	10	0.001
10	10	100	5e-06	0.4	3.55929e-06	0.00542293	0.00104688	0.0001	0.000494246	0.00492252	10	10	0.001
10	10	100	5e-06	0.4	3.72704e-06	0.00542288	0.00104687	0.0001	0.000494237	0.00492248	10	10	0.001
10	10	100	5e-06	0.4	3.90269e-06	0.00542283	0.00104687	0.0001	0.000494228	0.00492243	10	10	0.001
10	10	100	5e-06	0.4	4.08662e-06	0.00542278	0.00104686	0.0001	0.000494218	0.00492238	10	10	0.001
10	10	100	5e-06	0.4	4.27921e-06	0.00542272	0.00104685	0.0001	0.000494208	0.00492233	10	10	0.001
10	10	100	5e-06	0.4	4.48088e-06	0.00542266	0.00104684	0.0001	0.000494197	0.00492228	10	10	0.001
10	10	100	5e-06	0.4	4.69206e-06	0.0054226	0.00104683	0.0001	0.000494186	0.00492222	10	10	0.001
10	10	100	5e-06	0.4	4.91319e-06	0.00542254	0.00104682	0.0001	0.000494174	0.00492216	10	10	0.001
10	10	100	5e-06	0.4	5.14474e-06	0.00542247	0.00104681	0.0001	0.000494161	0.0049221	10	10	0.001
10	10	100	5e-06	0.4	5.38721e-06	0.0054224	0.0010468	0.0001	0.000494148	0.00492204	10	10	0.001
10	10	100	5e-06	0.4	5.6411e-06	0.00542232	0.00104679	0.0001	0.000494135	0.00492197	10	10	0.001
10	10	100	5e-06	0.4	5.90696e-06	0.00542225	0.00104677	0.0001	0.00049412	0.0049219	10	10	0.001
10	10	100	5e-06	0.4	6.18534e-06	0.00542217	0.00104676	0.0001	0.000494105	0.00492183	10	10	0.001
10	10	100	5e-06	0.4	6.47685e-06	0.00542208	0.00104675	0.0001	0.00049409	0.00492175	10	10	0.001
10	10	100	5e-06	0.4	6.78209e-06	0.00542199	0.00104673	0.0001	0.000494073	0.00492167	10	10	0.001
10	10	100	5e-06	0.4	7.10172e-06	0.0054219	0.00104672	0.0001	0.000494056	0.00492159	10	10	0.001
10	10	100	5e-06	0.4	7.43642e-06	0.0054218	0.0010467	0.0001	0.000494038	0.0049215	10	10	0.001
10	10	100	5e-06	0.4	7.78689e-06	0.0054217	0.00104669	0.0001	0.00049402	0.00492141	10	10	0.001
10	10	100	5e-06	0.4	8.15387e-06	0.0054216	0.00104667	0.0001	0.000494	0.00492131	10	10	0.001
10	10	100	5e-06	0.4	8.53815e-06	0.00542149	0.00104665	0.0001	0.000493979	0.00492121	10	10	0.001
10	10	100	5e-06	0.4	8.94054e-06	0.00542137	0.00104663	0.0001	0.000493958	0.0049211	10	10	0.001
10	10	100	5e-06	0.4	9.36189e-06	0.00542125	0.00104661	0.0001	0.000493935	0.00492099	10	10	0.001
