(NADA).ET	(NNMT).ET	(NAMPT).ET	(NAMPT).Km	(NNMT).Km	Values[cell division rate]	[NAD]	(SIRT).Flux	(NAM import).v	[NAM]	[NMN]	(SIRT).ET	(NAD-consumption without Nam inhibition).ET	Values[scaling].InitialValue
0	10	100	5e-06	0.4	1e-05	0.00281793	0.000592896	1e-05	4.91207e-05	0.0025588	10	10	0.001
0	10	100	5e-06	0.4	1e-05	0.00284224	0.000597531	1.04713e-05	5.14462e-05	0.00258087	10	10	0.001
0	10	100	5e-06	0.4	1e-05	0.00286604	0.00060206	1.09648e-05	5.38815e-05	0.00260248	10	10	0.001
0	10	100	5e-06	0.4	1e-05	0.00288933	0.000606482	1.14815e-05	5.64317e-05	0.00262363	10	10	0.001
0	10	100	5e-06	0.4	1e-05	0.0029121	0.000610798	1.20226e-05	5.91024e-05	0.00264431	10	10	0.001
0	10	100	5e-06	0.4	1e-05	0.00293435	0.000615008	1.25893e-05	6.18991e-05	0.00266451	10	10	0.001
0	10	100	5e-06	0.4	1e-05	0.00295608	0.000619111	1.31826e-05	6.48277e-05	0.00268425	10	10	0.001
0	10	100	5e-06	0.4	1e-05	0.00297729	0.000623108	1.38038e-05	6.78946e-05	0.00270351	10	10	0.001
0	10	100	5e-06	0.4	1e-05	0.00299799	0.000627	1.44544e-05	7.11062e-05	0.0027223	10	10	0.001
0	10	100	5e-06	0.4	1e-05	0.00301816	0.000630786	1.51356e-05	7.44694e-05	0.00274062	10	10	0.001
0	10	100	5e-06	0.4	1e-05	0.00303782	0.000634469	1.58489e-05	7.79913e-05	0.00275848	10	10	0.001
0	10	100	5e-06	0.4	1e-05	0.00305698	0.000638048	1.65959e-05	8.16794e-05	0.00277587	10	10	0.001
0	10	100	5e-06	0.4	1e-05	0.00307562	0.000641525	1.7378e-05	8.55414e-05	0.0027928	10	10	0.001
0	10	100	5e-06	0.4	1e-05	0.00309376	0.000644901	1.8197e-05	8.95858e-05	0.00280927	10	10	0.001
0	10	100	5e-06	0.4	1e-05	0.0031114	0.000648176	1.90546e-05	9.38209e-05	0.0028253	10	10	0.001
0	10	100	5e-06	0.4	1e-05	0.00312855	0.000651353	1.99526e-05	9.82558e-05	0.00284087	10	10	0.001
0	10	100	5e-06	0.4	1e-05	0.00314522	0.000654433	2.0893e-05	0.0001029	0.002856	10	10	0.001
0	10	100	5e-06	0.4	1e-05	0.00316141	0.000657417	2.18776e-05	0.000107763	0.0028707	10	10	0.001
0	10	100	5e-06	0.4	1e-05	0.00317713	0.000660307	2.29087e-05	0.000112856	0.00288498	10	10	0.001
0	10	100	5e-06	0.4	1e-05	0.00319238	0.000663104	2.39883e-05	0.000118189	0.00289883	10	10	0.001
0	10	100	5e-06	0.4	1e-05	0.00320718	0.00066581	2.51189e-05	0.000123774	0.00291227	10	10	0.001
0	10	100	5e-06	0.4	1e-05	0.00322153	0.000668427	2.63027e-05	0.000129622	0.0029253	10	10	0.001
0	10	100	5e-06	0.4	1e-05	0.00323545	0.000670957	2.75423e-05	0.000135746	0.00293794	10	10	0.001
0	10	100	5e-06	0.4	1e-05	0.00324894	0.000673401	2.88403e-05	0.000142159	0.0029502	10	10	0.001
0	10	100	5e-06	0.4	1e-05	0.00326202	0.000675762	3.01995e-05	0.000148874	0.00296207	10	10	0.001
0	10	100	5e-06	0.4	1e-05	0.00327469	0.000678041	3.16228e-05	0.000155906	0.00297357	10	10	0.001
0	10	100	5e-06	0.4	1e-05	0.00328696	0.00068024	3.31131e-05	0.00016327	0.00298472	10	10	0.001
0	10	100	5e-06	0.4	1e-05	0.00329885	0.000682361	3.46737e-05	0.000170982	0.00299551	10	10	0.001
0	10	100	5e-06	0.4	1e-05	0.00331036	0.000684406	3.63078e-05	0.000179057	0.00300597	10	10	0.001
0	10	100	5e-06	0.4	1e-05	0.00332151	0.000686378	3.80189e-05	0.000187513	0.00301609	10	10	0.001
0	10	100	5e-06	0.4	1e-05	0.0033323	0.000688277	3.98107e-05	0.000196369	0.00302589	10	10	0.001
0	10	100	5e-06	0.4	1e-05	0.00334275	0.000690107	4.16869e-05	0.000205642	0.00303538	10	10	0.001
0	10	100	5e-06	0.4	1e-05	0.00335288	0.000691868	4.36516e-05	0.000215353	0.00304457	10	10	0.001
0	10	100	5e-06	0.4	1e-05	0.00336268	0.000693564	4.57088e-05	0.000225521	0.00305347	10	10	0.001
0	10	100	5e-06	0.4	1e-05	0.00337217	0.000695195	4.7863e-05	0.00023617	0.00306209	10	10	0.001
0	10	100	5e-06	0.4	1e-05	0.00338137	0.000696764	5.01187e-05	0.000247322	0.00307045	10	10	0.001
0	10	100	5e-06	0.4	1e-05	0.00339028	0.000698272	5.24807e-05	0.000258999	0.00307854	10	10	0.001
0	10	100	5e-06	0.4	1e-05	0.00339891	0.000699722	5.49541e-05	0.000271228	0.00308638	10	10	0.001
0	10	100	5e-06	0.4	1e-05	0.00340729	0.000701116	5.7544e-05	0.000284034	0.00309398	10	10	0.001
0	10	100	5e-06	0.4	1e-05	0.00341541	0.000702454	6.0256e-05	0.000297445	0.00310135	10	10	0.001
0	10	100	5e-06	0.4	1e-05	0.00342328	0.00070374	6.30957e-05	0.000311488	0.00310851	10	10	0.001
0	10	100	5e-06	0.4	1e-05	0.00343093	0.000704973	6.60693e-05	0.000326195	0.00311545	10	10	0.001
0	10	100	5e-06	0.4	1e-05	0.00343836	0.000706158	6.91831e-05	0.000341595	0.0031222	10	10	0.001
