(NADA).ET	(NNMT).ET	(NAMPT).ET	(NAMPT).Km	(NNMT).Km	Values[cell division rate]	[NAD]	(SIRT).Flux	(NAM import).v	[NAM]	[NMN]	(SIRT).ET	(NAD-consumption without Nam inhibition).ET	Values[scaling].InitialValue
10	0	0	5e-06	0.4	2.7e-06	1.498093017	0.0003996095	1e-05	0.845231	1.35874	10	10	0.001
10	0	0	5e-06	0.4	2.82828e-06	1.463423018	0.0004546086999999999	1e-05	0.743399	1.3273	10	10	0.001
10	0	0	5e-06	0.4	2.96265e-06	1.425983019	0.0005154099000000001	1e-05	0.654456	1.29335	10	10	0.001
10	0	0	5e-06	0.4	3.1034e-06	1.3861530199999998	0.0005817701	1e-05	0.57735	1.25723	10	10	0.001
10	0	0	5e-06	0.4	3.25084e-06	1.344393021	0.0006532743999999999	1e-05	0.510873	1.21936	10	10	0.001
10	0	0	5e-06	0.4	3.40529e-06	1.3012030220000002	0.0007293836	1e-05	0.453749	1.1802	10	10	0.001
10	0	0	5e-06	0.4	3.56707e-06	1.257093023	0.0008094919	1e-05	0.40472	1.1402	10	10	0.001
10	0	0	5e-06	0.4	3.73654e-06	1.212523024	0.0008929771	1e-05	0.362608	1.09978	10	10	0.001
10	0	0	5e-06	0.4	3.91406e-06	1.167893026	0.0009792383999999998	1e-05	0.326358	1.05931	10	10	0.001
10	0	0	5e-06	0.4	4.10001e-06	1.123573027	0.0010677087	1e-05	0.29505	1.01911	10	10	0.001
10	0	0	5e-06	0.4	4.2948e-06	1.079813028	0.0011578790000000001	1e-05	0.2679	0.979437	10	10	0.001
10	0	0	5e-06	0.4	4.49885e-06	1.036863029	0.0012492993	1e-05	0.244249	0.940483	10	10	0.001
10	0	0	5e-06	0.4	4.71258e-06	0.9948680310000001	0.0013415596000000002	1e-05	0.223548	0.902402	10	10	0.001
10	0	0	5e-06	0.4	4.93648e-06	0.953965032	0.0014343000000000001	1e-05	0.205342	0.865309	10	10	0.001
10	0	0	5e-06	0.4	5.17101e-06	0.914240034	0.0015272003	1e-05	0.189254	0.829284	10	10	0.001
10	0	0	5e-06	0.4	5.41668e-06	0.875753036	0.0016199707000000001	1e-05	0.174972	0.794381	10	10	0.001
10	0	0	5e-06	0.4	5.67402e-06	0.838539037	0.0017123711	1e-05	0.162239	0.760633	10	10	0.001
10	0	0	5e-06	0.4	5.94359e-06	0.802617039	0.0018041615	1e-05	0.150839	0.728057	10	10	0.001
10	0	0	5e-06	0.4	6.22597e-06	0.767991041	0.0018951319	1e-05	0.140591	0.696655	10	10	0.001
10	0	0	5e-06	0.4	6.52176e-06	0.734654043	0.0019851024	1e-05	0.131346	0.666422	10	10	0.001
10	0	0	5e-06	0.4	6.8316e-06	0.702590045	0.0020739028999999997	1e-05	0.122976	0.637344	10	10	0.001
10	0	0	5e-06	0.4	7.15617e-06	0.6717770470000001	0.0021613734	1e-05	0.115374	0.6094	10	10	0.001
10	0	0	5e-06	0.4	7.49615e-06	0.64218805	0.0022473739	1e-05	0.108448	0.582566	10	10	0.001
10	0	0	5e-06	0.4	7.85229e-06	0.613792052	0.0023317745	1e-05	0.10212	0.556814	10	10	0.001
10	0	0	5e-06	0.4	8.22535e-06	0.5865560550000001	0.0024144450000000003	1e-05	0.0963225	0.532113	10	10	0.001
10	0	0	5e-06	0.4	8.61613e-06	0.5604460569999999	0.0024952956	1e-05	0.0909986	0.508434	10	10	0.001
10	0	0	5e-06	0.4	9.02548e-06	0.53542406	0.0025742163000000004	1e-05	0.0860975	0.485741	10	10	0.001
10	0	0	5e-06	0.4	9.45427e-06	0.511455063	0.0026511169	1e-05	0.0815758	0.464004	10	10	0.001
10	0	0	5e-06	0.4	9.90344e-06	0.488502066	0.0027259175999999998	1e-05	0.0773953	0.443187	10	10	0.001
10	0	0	5e-06	0.4	1.03739e-05	0.466528069	0.0027985583	1e-05	0.0735225	0.423259	10	10	0.001
10	0	0	5e-06	0.4	1.08668e-05	0.445497072	0.0028689491	1e-05	0.0699281	0.404185	10	10	0.001
10	0	0	5e-06	0.4	1.13831e-05	0.425373076	0.0029370599	1e-05	0.066586	0.385934	10	10	0.001
10	0	0	5e-06	0.4	1.19239e-05	0.406121079	0.0030028207	1e-05	0.0634732	0.368474	10	10	0.001
10	0	0	5e-06	0.4	1.24904e-05	0.387707083	0.0030662016	1e-05	0.0605693	0.351774	10	10	0.001
10	0	0	5e-06	0.4	1.30838e-05	0.37009708700000005	0.0031271625000000003	1e-05	0.0578558	0.335803	10	10	0.001
10	0	0	5e-06	0.4	1.37054e-05	0.353259091	0.0031856734	1e-05	0.0553164	0.320532	10	10	0.001
10	0	0	5e-06	0.4	1.43565e-05	0.33716209599999997	0.0032417044	1e-05	0.0529364	0.305933	10	10	0.001
10	0	0	5e-06	0.4	1.50386e-05	0.3217741	0.0032952454999999998	1e-05	0.0507025	0.291978	10	10	0.001
10	0	0	5e-06	0.4	1.57531e-05	0.30706810500000004	0.0033462666	1e-05	0.0486029	0.27864	10	10	0.001
10	0	0	5e-06	0.4	1.65015e-05	0.29301310999999997	0.0033947777	1e-05	0.0466266	0.265893	10	10	0.001
10	0	0	5e-06	0.4	1.72855e-05	0.279584116	0.0034407489000000003	1e-05	0.044764	0.253713	10	10	0.001
10	0	0	5e-06	0.4	1.81067e-05	0.266753121	0.0034841902000000004	1e-05	0.043006	0.242076	10	10	0.001
10	0	0	5e-06	0.4	1.89669e-05	0.254495127	0.0035251015000000003	1e-05	0.0413447	0.230959	10	10	0.001
10	0	0	5e-06	0.4	1.98681e-05	0.242786133	0.0035634728999999997	1e-05	0.0397725	0.22034	10	10	0.001
10	0	0	5e-06	0.4	2.0812e-05	0.23160213899999998	0.0035993343999999997	1e-05	0.0382828	0.210196	10	10	0.001
10	0	0	5e-06	0.4	2.18007e-05	0.22092114599999998	0.0036326659	1e-05	0.0368694	0.200509	10	10	0.001
10	0	0	5e-06	0.4	2.28365e-05	0.21072115300000002	0.0036634775000000002	1e-05	0.0355266	0.191258	10	10	0.001
10	0	0	5e-06	0.4	2.39214e-05	0.20098116000000002	0.0036917991	1e-05	0.0342492	0.182425	10	10	0.001
10	0	0	5e-06	0.4	2.50579e-05	0.191681168	0.0037176209	1e-05	0.0330325	0.17399	10	10	0.001
10	0	0	5e-06	0.4	2.62484e-05	0.182803176	0.0037409727	1e-05	0.0318721	0.165938	10	10	0.001
10	0	0	5e-06	0.4	2.74955e-05	0.174327184	0.0037618446	1e-05	0.030764	0.158251	10	10	0.001
10	0	0	5e-06	0.4	2.88017e-05	0.16623719299999998	0.0037802666	1e-05	0.0297044	0.150914	10	10	0.001
10	0	0	5e-06	0.4	3.01701e-05	0.158515202	0.0037962387	1e-05	0.02869	0.14391	10	10	0.001
10	0	0	5e-06	0.4	3.16035e-05	0.151146212	0.0038097709	1e-05	0.0277177	0.137227	10	10	0.001
10	0	0	5e-06	0.4	3.31049e-05	0.144113222	0.0038208931999999998	1e-05	0.0267845	0.130848	10	10	0.001
10	0	0	5e-06	0.4	3.46777e-05	0.13740323299999999	0.0038295956	1e-05	0.0258878	0.124762	10	10	0.001
10	0	0	5e-06	0.4	3.63252e-05	0.131000244	0.0038359082000000004	1e-05	0.0250252	0.118955	10	10	0.001
10	0	0	5e-06	0.4	3.8051e-05	0.12489125499999999	0.0038398308	1e-05	0.0241944	0.113415	10	10	0.001
10	0	0	5e-06	0.4	3.98588e-05	0.11906426699999999	0.0038413836	1e-05	0.0233935	0.10813	10	10	0.001
