(NADA).ET	(NNMT).ET	(NAMPT).ET	(NAMPT).Km	(NNMT).Km	Values[cell division rate]	[NAD]	(SIRT).Flux	(NAM import).v	[NAM]	[NMN]	(SIRT).ET	(NAD-consumption without Nam inhibition).ET	Values[scaling].InitialValue
0	0	100	5e-06	0.4	2.7e-06	0.0800122	7.98655e-06	0.0001	36.8844	0.0725867	10	10	0.001
0	0	100	5e-06	0.4	2.82725e-06	0.0799674	8.36266e-06	0.0001	35.2175	0.0725461	10	10	0.001
0	0	100	5e-06	0.4	2.96049e-06	0.0799206	8.75648e-06	0.0001	33.6257	0.0725036	10	10	0.001
0	0	100	5e-06	0.4	3.10001e-06	0.0798715	9.16882e-06	0.0001	32.1055	0.0724591	10	10	0.001
0	0	100	5e-06	0.4	3.24611e-06	0.0798201	9.60055e-06	0.0001	30.6538	0.0724125	10	10	0.001
0	0	100	5e-06	0.4	3.3991e-06	0.0797663	1.00526e-05	0.0001	29.2674	0.0723637	10	10	0.001
0	0	100	5e-06	0.4	3.55929e-06	0.07971	1.05259e-05	0.0001	27.9434	0.0723126	10	10	0.001
0	0	100	5e-06	0.4	3.72704e-06	0.0796511	1.10215e-05	0.0001	26.679	0.0722592	10	10	0.001
0	0	100	5e-06	0.4	3.90269e-06	0.0795894	1.15403e-05	0.0001	25.4715	0.0722032	10	10	0.001
0	0	100	5e-06	0.4	4.08662e-06	0.0795248	1.20836e-05	0.0001	24.3184	0.0721446	10	10	0.001
0	0	100	5e-06	0.4	4.27921e-06	0.0794572	1.26523e-05	0.0001	23.2172	0.0720833	10	10	0.001
0	0	100	5e-06	0.4	4.48088e-06	0.0793864	1.32478e-05	0.0001	22.1655	0.0720191	10	10	0.001
0	0	100	5e-06	0.4	4.69206e-06	0.0793124	1.38713e-05	0.0001	21.1612	0.0719519	10	10	0.001
0	0	100	5e-06	0.4	4.91319e-06	0.0792348	1.45241e-05	0.0001	20.2022	0.0718815	10	10	0.001
0	0	100	5e-06	0.4	5.14474e-06	0.0791536	1.52075e-05	0.0001	19.2863	0.0718079	10	10	0.001
0	0	100	5e-06	0.4	5.38721e-06	0.0790687	1.5923e-05	0.0001	18.4116	0.0717308	10	10	0.001
0	0	100	5e-06	0.4	5.6411e-06	0.0789798	1.66721e-05	0.0001	17.5763	0.0716502	10	10	0.001
0	0	100	5e-06	0.4	5.90696e-06	0.0788867	1.74564e-05	0.0001	16.7787	0.0715657	10	10	0.001
0	0	100	5e-06	0.4	6.18534e-06	0.0787893	1.82774e-05	0.0001	16.0169	0.0714774	10	10	0.001
0	0	100	5e-06	0.4	6.47685e-06	0.0786874	1.9137e-05	0.0001	15.2895	0.0713849	10	10	0.001
0	0	100	5e-06	0.4	6.78209e-06	0.0785807	2.00368e-05	0.0001	14.5948	0.0712881	10	10	0.001
0	0	100	5e-06	0.4	7.10172e-06	0.078469	2.09788e-05	0.0001	13.9314	0.0711868	10	10	0.001
0	0	100	5e-06	0.4	7.43642e-06	0.0783522	2.1965e-05	0.0001	13.2978	0.0710808	10	10	0.001
0	0	100	5e-06	0.4	7.78689e-06	0.0782299	2.29973e-05	0.0001	12.6928	0.0709699	10	10	0.001
0	0	100	5e-06	0.4	8.15387e-06	0.0781019	2.40779e-05	0.0001	12.1151	0.0708538	10	10	0.001
0	0	100	5e-06	0.4	8.53815e-06	0.077968	2.52091e-05	0.0001	11.5634	0.0707324	10	10	0.001
0	0	100	5e-06	0.4	8.94054e-06	0.077828	2.63931e-05	0.0001	11.0365	0.0706053	10	10	0.001
0	0	100	5e-06	0.4	9.36189e-06	0.0776814	2.76325e-05	0.0001	10.5334	0.0704723	10	10	0.001
0	0	100	5e-06	0.4	9.80311e-06	0.077528	2.89298e-05	0.0001	10.0529	0.0703332	10	10	0.001
0	0	100	5e-06	0.4	1.02651e-05	0.0773676	3.02875e-05	0.0001	9.5941	0.0701877	10	10	0.001
