(NADA).ET	(NNMT).ET	(NAMPT).ET	(NAMPT).Km	(NNMT).Km	Values[cell division rate]	[NAD]	(SIRT).Flux	(NAM import).v	[NAM]	[NMN]	(SIRT).ET	(NAD-consumption without Nam inhibition).ET	Values[scaling].InitialValue
10	10	10	5e-06	0.4	2.7e-06	0.00193183	0.000415026	0.0001	0.000494382	0.00175248	10	10	0.001
10	10	10	5e-06	0.4	2.82828e-06	0.00193182	0.000415024	0.0001	0.000494379	0.00175247	10	10	0.001
10	10	10	5e-06	0.4	2.96265e-06	0.00193181	0.000415022	0.0001	0.000494376	0.00175246	10	10	0.001
10	10	10	5e-06	0.4	3.1034e-06	0.0019318	0.000415019	0.0001	0.000494373	0.00175245	10	10	0.001
10	10	10	5e-06	0.4	3.25084e-06	0.00193179	0.000415017	0.0001	0.00049437	0.00175244	10	10	0.001
10	10	10	5e-06	0.4	3.40529e-06	0.00193177	0.000415014	0.0001	0.000494367	0.00175242	10	10	0.001
10	10	10	5e-06	0.4	3.56707e-06	0.00193176	0.000415011	0.0001	0.000494364	0.00175241	10	10	0.001
10	10	10	5e-06	0.4	3.73654e-06	0.00193175	0.000415008	0.0001	0.00049436	0.0017524	10	10	0.001
10	10	10	5e-06	0.4	3.91406e-06	0.00193173	0.000415005	0.0001	0.000494357	0.00175238	10	10	0.001
10	10	10	5e-06	0.4	4.10001e-06	0.00193172	0.000415002	0.0001	0.000494353	0.00175237	10	10	0.001
10	10	10	5e-06	0.4	4.2948e-06	0.0019317	0.000414999	0.0001	0.000494349	0.00175235	10	10	0.001
10	10	10	5e-06	0.4	4.49885e-06	0.00193168	0.000414995	0.0001	0.000494344	0.00175234	10	10	0.001
10	10	10	5e-06	0.4	4.71258e-06	0.00193166	0.000414992	0.0001	0.00049434	0.00175232	10	10	0.001
10	10	10	5e-06	0.4	4.93648e-06	0.00193164	0.000414988	0.0001	0.000494335	0.0017523	10	10	0.001
10	10	10	5e-06	0.4	5.17101e-06	0.00193162	0.000414984	0.0001	0.000494331	0.00175229	10	10	0.001
10	10	10	5e-06	0.4	5.41668e-06	0.0019316	0.00041498	0.0001	0.000494325	0.00175227	10	10	0.001
10	10	10	5e-06	0.4	5.67402e-06	0.00193158	0.000414975	0.0001	0.00049432	0.00175225	10	10	0.001
10	10	10	5e-06	0.4	5.94359e-06	0.00193156	0.000414971	0.0001	0.000494315	0.00175223	10	10	0.001
10	10	10	5e-06	0.4	6.22597e-06	0.00193153	0.000414966	0.0001	0.000494309	0.0017522	10	10	0.001
10	10	10	5e-06	0.4	6.52176e-06	0.00193151	0.000414961	0.0001	0.000494303	0.00175218	10	10	0.001
10	10	10	5e-06	0.4	6.8316e-06	0.00193148	0.000414955	0.0001	0.000494296	0.00175216	10	10	0.001
10	10	10	5e-06	0.4	7.15617e-06	0.00193145	0.00041495	0.0001	0.000494289	0.00175213	10	10	0.001
10	10	10	5e-06	0.4	7.49615e-06	0.00193142	0.000414944	0.0001	0.000494282	0.00175211	10	10	0.001
10	10	10	5e-06	0.4	7.85229e-06	0.00193139	0.000414938	0.0001	0.000494275	0.00175208	10	10	0.001
10	10	10	5e-06	0.4	8.22535e-06	0.00193136	0.000414932	0.0001	0.000494267	0.00175205	10	10	0.001
10	10	10	5e-06	0.4	8.61613e-06	0.00193133	0.000414925	0.0001	0.000494259	0.00175202	10	10	0.001
10	10	10	5e-06	0.4	9.02548e-06	0.00193129	0.000414918	0.0001	0.000494251	0.00175199	10	10	0.001
10	10	10	5e-06	0.4	9.45427e-06	0.00193126	0.000414911	0.0001	0.000494242	0.00175195	10	10	0.001
10	10	10	5e-06	0.4	9.90344e-06	0.00193122	0.000414903	0.0001	0.000494233	0.00175192	10	10	0.001
10	10	10	5e-06	0.4	1.03739e-05	0.00193118	0.000414895	0.0001	0.000494223	0.00175188	10	10	0.001
10	10	10	5e-06	0.4	1.08668e-05	0.00193114	0.000414886	0.0001	0.000494213	0.00175184	10	10	0.001
10	10	10	5e-06	0.4	1.13831e-05	0.00193109	0.000414878	0.0001	0.000494202	0.0017518	10	10	0.001
10	10	10	5e-06	0.4	1.19239e-05	0.00193105	0.000414868	0.0001	0.000494191	0.00175176	10	10	0.001
10	10	10	5e-06	0.4	1.24904e-05	0.001931	0.000414859	0.0001	0.000494179	0.00175172	10	10	0.001
10	10	10	5e-06	0.4	1.30838e-05	0.00193095	0.000414849	0.0001	0.000494167	0.00175167	10	10	0.001
10	10	10	5e-06	0.4	1.37054e-05	0.00193089	0.000414838	0.0001	0.000494154	0.00175162	10	10	0.001
10	10	10	5e-06	0.4	1.43565e-05	0.00193084	0.000414827	0.0001	0.00049414	0.00175157	10	10	0.001
10	10	10	5e-06	0.4	1.50386e-05	0.00193078	0.000414815	0.0001	0.000494126	0.00175152	10	10	0.001
10	10	10	5e-06	0.4	1.57531e-05	0.00193072	0.000414803	0.0001	0.000494112	0.00175147	10	10	0.001
10	10	10	5e-06	0.4	1.65015e-05	0.00193065	0.00041479	0.0001	0.000494096	0.00175141	10	10	0.001
10	10	10	5e-06	0.4	1.72855e-05	0.00193059	0.000414777	0.0001	0.00049408	0.00175135	10	10	0.001
10	10	10	5e-06	0.4	1.81067e-05	0.00193052	0.000414763	0.0001	0.000494063	0.00175128	10	10	0.001
10	10	10	5e-06	0.4	1.89669e-05	0.00193044	0.000414748	0.0001	0.000494045	0.00175122	10	10	0.001
10	10	10	5e-06	0.4	1.98681e-05	0.00193037	0.000414733	0.0001	0.000494027	0.00175115	10	10	0.001
10	10	10	5e-06	0.4	2.0812e-05	0.00193029	0.000414717	0.0001	0.000494007	0.00175107	10	10	0.001
10	10	10	5e-06	0.4	2.18007e-05	0.0019302	0.0004147	0.0001	0.000493987	0.001751	10	10	0.001
10	10	10	5e-06	0.4	2.28365e-05	0.00193011	0.000414682	0.0001	0.000493965	0.00175092	10	10	0.001
10	10	10	5e-06	0.4	2.39214e-05	0.00193002	0.000414663	0.0001	0.000493943	0.00175083	10	10	0.001
10	10	10	5e-06	0.4	2.50579e-05	0.00192992	0.000414644	0.0001	0.000493919	0.00175074	10	10	0.001
10	10	10	5e-06	0.4	2.62484e-05	0.00192982	0.000414624	0.0001	0.000493895	0.00175065	10	10	0.001
10	10	10	5e-06	0.4	2.74955e-05	0.00192971	0.000414602	0.0001	0.000493869	0.00175055	10	10	0.001
10	10	10	5e-06	0.4	2.88017e-05	0.0019296	0.00041458	0.0001	0.000493842	0.00175045	10	10	0.001
10	10	10	5e-06	0.4	3.01701e-05	0.00192949	0.000414557	0.0001	0.000493814	0.00175035	10	10	0.001
10	10	10	5e-06	0.4	3.16035e-05	0.00192936	0.000414532	0.0001	0.000493784	0.00175024	10	10	0.001
10	10	10	5e-06	0.4	3.31049e-05	0.00192924	0.000414507	0.0001	0.000493753	0.00175012	10	10	0.001
10	10	10	5e-06	0.4	3.46777e-05	0.0019291	0.00041448	0.0001	0.000493721	0.00175	10	10	0.001
10	10	10	5e-06	0.4	3.63252e-05	0.00192896	0.000414452	0.0001	0.000493687	0.00174987	10	10	0.001
10	10	10	5e-06	0.4	3.8051e-05	0.00192881	0.000414422	0.0001	0.000493651	0.00174974	10	10	0.001
10	10	10	5e-06	0.4	3.98588e-05	0.00192866	0.000414392	0.0001	0.000493614	0.0017496	10	10	0.001
10	10	10	5e-06	0.4	4.17525e-05	0.0019285	0.000414359	0.0001	0.000493575	0.00174945	10	10	0.001
10	10	10	5e-06	0.4	4.37361e-05	0.00192833	0.000414325	0.0001	0.000493534	0.0017493	10	10	0.001
10	10	10	5e-06	0.4	4.5814e-05	0.00192815	0.00041429	0.0001	0.000493491	0.00174914	10	10	0.001
10	10	10	5e-06	0.4	4.79906e-05	0.00192797	0.000414253	0.0001	0.000493446	0.00174897	10	10	0.001
10	10	10	5e-06	0.4	5.02706e-05	0.00192777	0.000414214	0.0001	0.000493399	0.00174879	10	10	0.001
10	10	10	5e-06	0.4	5.26589e-05	0.00192757	0.000414173	0.0001	0.00049335	0.00174861	10	10	0.001
10	10	10	5e-06	0.4	5.51607e-05	0.00192735	0.000414131	0.0001	0.000493298	0.00174841	10	10	0.001
10	10	10	5e-06	0.4	5.77814e-05	0.00192713	0.000414086	0.0001	0.000493244	0.00174821	10	10	0.001
10	10	10	5e-06	0.4	6.05266e-05	0.0019269	0.000414039	0.0001	0.000493188	0.001748	10	10	0.001
10	10	10	5e-06	0.4	6.34021e-05	0.00192665	0.000413991	0.0001	0.000493128	0.00174778	10	10	0.001
10	10	10	5e-06	0.4	6.64143e-05	0.0019264	0.000413939	0.0001	0.000493066	0.00174754	10	10	0.001
10	10	10	5e-06	0.4	6.95696e-05	0.00192613	0.000413886	0.0001	0.000493001	0.0017473	10	10	0.001
10	10	10	5e-06	0.4	7.28749e-05	0.00192585	0.000413829	0.0001	0.000492933	0.00174705	10	10	0.001
10	10	10	5e-06	0.4	7.63371e-05	0.00192555	0.000413771	0.0001	0.000492862	0.00174678	10	10	0.001
10	10	10	5e-06	0.4	7.99638e-05	0.00192524	0.000413709	0.0001	0.000492788	0.0017465	10	10	0.001
10	10	10	5e-06	0.4	8.37629e-05	0.00192492	0.000413644	0.0001	0.00049271	0.00174621	10	10	0.001
10	10	10	5e-06	0.4	8.77424e-05	0.00192458	0.000413577	0.0001	0.000492628	0.0017459	10	10	0.001
10	10	10	5e-06	0.4	9.1911e-05	0.00192423	0.000413506	0.0001	0.000492542	0.00174558	10	10	0.001
10	10	10	5e-06	0.4	9.62776e-05	0.00192386	0.000413432	0.0001	0.000492452	0.00174524	10	10	0.001
10	10	10	5e-06	0.4	0.000100852	0.00192347	0.000413354	0.0001	0.000492359	0.00174489	10	10	0.001
10	10	10	5e-06	0.4	0.000105643	0.00192306	0.000413273	0.0001	0.00049226	0.00174452	10	10	0.001
10	10	10	5e-06	0.4	0.000110662	0.00192264	0.000413188	0.0001	0.000492157	0.00174413	10	10	0.001
