(NADA).ET	(NNMT).ET	(NAMPT).ET	(NAMPT).Km	(NNMT).Km	Values[cell division rate]	[NAD]	(SIRT).Flux	(NAM import).v	[NAM]	[NMN]	(SIRT).ET	(NAD-consumption without Nam inhibition).ET	Values[scaling].InitialValue
10	10	0	5e-06	0.4	2.7e-06	0.00157886	0.00034311	0.0001	0.000494391	0.00143199	10	10	0.001
10	10	0	5e-06	0.4	2.82828e-06	0.00157885	0.000343108	0.0001	0.000494388	0.00143198	10	10	0.001
10	10	0	5e-06	0.4	2.96265e-06	0.00157884	0.000343106	0.0001	0.000494386	0.00143197	10	10	0.001
10	10	0	5e-06	0.4	3.1034e-06	0.00157883	0.000343104	0.0001	0.000494384	0.00143196	10	10	0.001
10	10	0	5e-06	0.4	3.25084e-06	0.00157882	0.000343102	0.0001	0.000494381	0.00143195	10	10	0.001
10	10	0	5e-06	0.4	3.40529e-06	0.00157881	0.0003431	0.0001	0.000494378	0.00143194	10	10	0.001
10	10	0	5e-06	0.4	3.56707e-06	0.0015788	0.000343097	0.0001	0.000494376	0.00143193	10	10	0.001
10	10	0	5e-06	0.4	3.73654e-06	0.00157879	0.000343095	0.0001	0.000494373	0.00143192	10	10	0.001
10	10	0	5e-06	0.4	3.91406e-06	0.00157877	0.000343092	0.0001	0.00049437	0.00143191	10	10	0.001
10	10	0	5e-06	0.4	4.10001e-06	0.00157876	0.00034309	0.0001	0.000494366	0.0014319	10	10	0.001
10	10	0	5e-06	0.4	4.2948e-06	0.00157875	0.000343087	0.0001	0.000494363	0.00143189	10	10	0.001
10	10	0	5e-06	0.4	4.49885e-06	0.00157873	0.000343084	0.0001	0.000494359	0.00143187	10	10	0.001
10	10	0	5e-06	0.4	4.71258e-06	0.00157872	0.000343081	0.0001	0.000494356	0.00143186	10	10	0.001
10	10	0	5e-06	0.4	4.93648e-06	0.0015787	0.000343078	0.0001	0.000494352	0.00143185	10	10	0.001
10	10	0	5e-06	0.4	5.17101e-06	0.00157869	0.000343074	0.0001	0.000494348	0.00143183	10	10	0.001
10	10	0	5e-06	0.4	5.41668e-06	0.00157867	0.000343071	0.0001	0.000494344	0.00143182	10	10	0.001
10	10	0	5e-06	0.4	5.67402e-06	0.00157865	0.000343067	0.0001	0.000494339	0.0014318	10	10	0.001
10	10	0	5e-06	0.4	5.94359e-06	0.00157863	0.000343063	0.0001	0.000494334	0.00143178	10	10	0.001
10	10	0	5e-06	0.4	6.22597e-06	0.00157861	0.000343059	0.0001	0.000494329	0.00143177	10	10	0.001
10	10	0	5e-06	0.4	6.52176e-06	0.00157859	0.000343055	0.0001	0.000494324	0.00143175	10	10	0.001
10	10	0	5e-06	0.4	6.8316e-06	0.00157857	0.000343051	0.0001	0.000494319	0.00143173	10	10	0.001
