(NADA).ET	(NNMT).ET	(NAMPT).ET	(NAMPT).Km	(NNMT).Km	Values[cell division rate]	[NAD]	(SIRT).Flux	(NAM import).v	[NAM]	[NMN]	(SIRT).ET	(NAD-consumption without Nam inhibition).ET	Values[scaling].InitialValue
1	10	100	5e-06	0.4	2.7e-06	0.00367552	0.000747494	0.0001	0.000494337	0.00333738	10	10	0.001
1	10	100	5e-06	0.4	2.82828e-06	0.00367551	0.000747492	0.0001	0.000494332	0.00333737	10	10	0.001
1	10	100	5e-06	0.4	2.96265e-06	0.0036755	0.000747491	0.0001	0.000494327	0.00333736	10	10	0.001
1	10	100	5e-06	0.4	3.1034e-06	0.0036755	0.00074749	0.0001	0.000494322	0.00333735	10	10	0.001
1	10	100	5e-06	0.4	3.25084e-06	0.00367549	0.000747488	0.0001	0.000494317	0.00333735	10	10	0.001
1	10	100	5e-06	0.4	3.40529e-06	0.00367548	0.000747486	0.0001	0.000494311	0.00333734	10	10	0.001
1	10	100	5e-06	0.4	3.56707e-06	0.00367547	0.000747485	0.0001	0.000494305	0.00333733	10	10	0.001
1	10	100	5e-06	0.4	3.73654e-06	0.00367546	0.000747483	0.0001	0.000494299	0.00333732	10	10	0.001
1	10	100	5e-06	0.4	3.91406e-06	0.00367545	0.000747481	0.0001	0.000494292	0.00333731	10	10	0.001
1	10	100	5e-06	0.4	4.10001e-06	0.00367544	0.000747479	0.0001	0.000494285	0.0033373	10	10	0.001
1	10	100	5e-06	0.4	4.2948e-06	0.00367542	0.000747477	0.0001	0.000494278	0.00333729	10	10	0.001
1	10	100	5e-06	0.4	4.49885e-06	0.00367541	0.000747475	0.0001	0.00049427	0.00333728	10	10	0.001
1	10	100	5e-06	0.4	4.71258e-06	0.0036754	0.000747473	0.0001	0.000494262	0.00333727	10	10	0.001
1	10	100	5e-06	0.4	4.93648e-06	0.00367539	0.000747471	0.0001	0.000494254	0.00333725	10	10	0.001
1	10	100	5e-06	0.4	5.17101e-06	0.00367537	0.000747468	0.0001	0.000494245	0.00333724	10	10	0.001
1	10	100	5e-06	0.4	5.41668e-06	0.00367536	0.000747466	0.0001	0.000494236	0.00333723	10	10	0.001
1	10	100	5e-06	0.4	5.67402e-06	0.00367534	0.000747463	0.0001	0.000494227	0.00333721	10	10	0.001
1	10	100	5e-06	0.4	5.94359e-06	0.00367533	0.00074746	0.0001	0.000494217	0.0033372	10	10	0.001
1	10	100	5e-06	0.4	6.22597e-06	0.00367531	0.000747457	0.0001	0.000494206	0.00333718	10	10	0.001
1	10	100	5e-06	0.4	6.52176e-06	0.00367529	0.000747454	0.0001	0.000494195	0.00333717	10	10	0.001
1	10	100	5e-06	0.4	6.8316e-06	0.00367527	0.000747451	0.0001	0.000494184	0.00333715	10	10	0.001
1	10	100	5e-06	0.4	7.15617e-06	0.00367525	0.000747448	0.0001	0.000494172	0.00333713	10	10	0.001
1	10	100	5e-06	0.4	7.49615e-06	0.00367523	0.000747444	0.0001	0.000494159	0.00333712	10	10	0.001
1	10	100	5e-06	0.4	7.85229e-06	0.00367521	0.000747441	0.0001	0.000494146	0.0033371	10	10	0.001
1	10	100	5e-06	0.4	8.22535e-06	0.00367519	0.000747437	0.0001	0.000494132	0.00333708	10	10	0.001
1	10	100	5e-06	0.4	8.61613e-06	0.00367517	0.000747433	0.0001	0.000494117	0.00333706	10	10	0.001
1	10	100	5e-06	0.4	9.02548e-06	0.00367514	0.000747429	0.0001	0.000494102	0.00333703	10	10	0.001
1	10	100	5e-06	0.4	9.45427e-06	0.00367512	0.000747424	0.0001	0.000494086	0.00333701	10	10	0.001
1	10	100	5e-06	0.4	9.90344e-06	0.00367509	0.00074742	0.0001	0.000494069	0.00333699	10	10	0.001
1	10	100	5e-06	0.4	1.03739e-05	0.00367506	0.000747415	0.0001	0.000494052	0.00333696	10	10	0.001
1	10	100	5e-06	0.4	1.08668e-05	0.00367503	0.00074741	0.0001	0.000494034	0.00333693	10	10	0.001
1	10	100	5e-06	0.4	1.13831e-05	0.003675	0.000747404	0.0001	0.000494014	0.00333691	10	10	0.001
1	10	100	5e-06	0.4	1.19239e-05	0.00367497	0.000747399	0.0001	0.000493994	0.00333688	10	10	0.001
1	10	100	5e-06	0.4	1.24904e-05	0.00367494	0.000747393	0.0001	0.000493973	0.00333685	10	10	0.001
1	10	100	5e-06	0.4	1.30838e-05	0.0036749	0.000747387	0.0001	0.000493951	0.00333681	10	10	0.001
1	10	100	5e-06	0.4	1.37054e-05	0.00367486	0.000747381	0.0001	0.000493928	0.00333678	10	10	0.001
